Brand,url,title,Network,Price,doc_id,raw_html,Condition,Model,Memory,Bundled Items
Apple,"https://www.bonanza.com/listings/-I-Phone-6-16GB-A1549-MG3A2CL-A-Unlocked-Lte-Aws-Gray-30-Days-Warranty-654/511568963
",â iPhone 6 16GB A1549 MG3A2CL/A UNLOCKED LTE AWS Gray 30 Days Warranty 654,Unlocked,234.02,595,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/-Great-Condition-Apple-iPhone-5c-8GB-White-AT-T-Cheap-to-Unlock/443960518
",*Great Condition* Apple iPhone 5c - 8GB - White (AT&T) Cheap to Unlock,AT&T,89.16,596,.,fair,iPhone 5C,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Space-Gray-AT-T-Great-Condition-Fully-Functional/448339732
",Apple iPhone 5s - 16GB - Space Gray (AT&T) * Great Condition *Fully Functional,AT&T,127.87,597,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/IPhone-7-32-GB-Factory-Unlocked-Grade-A-Matt-Black-with-Box/526606862
",IPhone 7 32 GB Factory Unlocked Grade A+ Matt Black with Box,Unlocked,495.0,598,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/More-buying-choices-for-Apple-iPhone-4S-AT-T-Cellphone-16GB-Black/420613392
","More buying choices for Apple iPhone 4S AT&T Cellphone, 16GB, Black",AT&T,102.56,599,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Gold-Sprint-Apple-Iphone-7-32GB-Great-9-10-9000/527043929
",GOLD SPRINT APPLE IPHONE 7 32GB GREAT 9/10 9000,Sprint,370.0,600,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Very-Near-Mint-Golden-Delicious-Unlocked-128gb-AT-T-Iphone-7plus-More-/486396806
",Very Near Mint Golden Delicious Unlocked 128gb AT&T Iphone 7plus & More!,Unlocked,619.99,601,.,fair,iPhone 7 Plus,128,
Apple,"https://www.bonanza.com/listings/iPhone-8-Plus-256GB-AT-T-Black/527877832
",iPhone 8 Plus 256GB AT&T Black,AT&T,866.74,602,.,fair,iPhone 8 Plus,256,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-32GB-Rose-Gold-Unlocked-Smartphone-Leather-Case-Extras/521797191
",Apple iPhone 7 - 32GB - Rose Gold (Unlocked) Smartphone + Leather Case + Extras,Unlocked,559.89,603,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-5s-16GB-A1533-ME296C-A-Telus-Koodo-LTE-AWS-Gray-Warranty-/509178250
",â Apple iPhone 5s 16GB A1533 ME296C/A Telus Koodo LTE AWS Gray Warranty â,Unlocked,104.03,604,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-plus-16GB-A1522-Bell-Virgin-Smartphone-30-Days-Warranty-LTE/524666135
",Apple iPhone 6 plus 16GB A1522 Bell Virgin Smartphone 30 Days Warranty LTE,Unlocked,274.31,605,.,fair,iPhone 6 Plus,16,
Apple,"https://www.bonanza.com/listings/Excellent-Condition-Unlocked-iPhone-6s-64G-Space-Grey-Magnetic-Case-Included-/527082373
","Excellent Condition Unlocked iPhone 6s, 64G, Space Grey, Magnetic Case Included!",Unlocked,299.99,606,.,fair,iPhone 6S,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4S-16GB-3-5-Touchscreen-Quad-Band-GSM-Dual-Camera-Smartphone-for-AT/516974992
",Apple iPhone 4S 16GB 3.5 Touchscreen Quad-Band GSM Dual Camera Smartphone for AT,Unlocked,79.99,607,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Very-Near-Mint-Scintillating-Silver-32gb-Unlocked-Iphone-7-Plus-More-/526098893
","Very Near ""Mint"" Scintillating Silver 32gb Unlocked Iphone 7 Plus & More!!",Unlocked,539.99,608,.,fair,iPhone 7 Plus,32,
Apple,"https://www.bonanza.com/listings/Mint-Like-new-condition-Apple-Watch-42mm-Aluminum-Series-2-A1758-/515070012
",Mint! Like new condition - Apple Watch 42mm Aluminum Series 2 (A1758),Unlocked,260.0,609,.,fair,iPhone 6S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-S-4S-16GB-Black-Smartphone-Sprint/519459690
",Apple iPhone 4 S 4S - 16GB - Black Smartphone Sprint,Sprint,109.99,610,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-3GS-8GB-Black-AT-T-Smartphone-MC640LL-A-/519596844
",Apple iPhone 3GS - 8GB - Black (AT&T) Smartphone (MC640LL/A),AT&T,39.19,611,.,fair,iPhone 3GS,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-3GS-8GB-Black-Smartphone-MC640LL-A-/482850113
",Apple iPhone 3GS - 8GB - Black Smartphone (MC640LL/A),Unlocked,98.01,612,.,fair,iPhone 3GS,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-Black-16GB-AT-T-Smartphone-MC603B-A-A1332-w-mophie-case/477314146
",Apple iPhone 4 Black 16GB AT&T Smartphone MC603B/A A1332 w/mophie case,AT&T,60.0,613,.,fair,iPhone 4,16,Case
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-8GB-Black-EE-Smartphone/473744575
",Apple iPhone 4s - 8GB - Black (EE) Smartphone,Unlocked,60.47,614,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-GSM-CDMA-128GB-Black-Locked-Carrier-T-Mobile/497137227
",Apple iPhone 7 GSM+CDMA 128GB Black- Locked. Carrier: T-Mobile,T-Mobile,692.01,615,.,fair,iPhone 7,128,
Apple,"https://www.bonanza.com/listings/Apple-Iphone-4S-AT-T-smartphone-MC922LL-A-black-ATT-A1387-TESTED-adult-owned/475138119
",Apple Iphone 4S AT&T smartphone MC922LL/A black ATT A1387 TESTED adult owned,AT&T,188.09,616,.,fair,iPhone 4S,16.0,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-32GB-Black-AT-T-Smartphone-Complete-In-Box/517882561
",Apple iPhone 7 - 32GB - Black (AT&T) Smartphone Complete In Box,AT&T,596.22,617,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-Black-AT-T-Smartphone/497588643
",Apple iPhone 4 - 8GB - Black (AT&T) Smartphone,AT&T,29.7,618,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-White-Sprint-Smartphone-MD200LLA/517722523
",Apple iPhone 4 - 8GB - White (Sprint) Smartphone MD200LLA,Sprint,66.4,619,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-16GB-Black-AT-T-Smartphone/497584328
",Apple iPhone 4s - 16GB - Black (AT&T) Smartphone,AT&T,39.6,620,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-GSM-CDMA-32GB-Black-Unlocked/497137116
",Apple iPhone 7 GSM+CDMA 32GB Black- Unlocked,Unlocked,692.01,621,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Iphone-7-256gb-like-new-mint/517884820
",Iphone 7 256gb like new mint,Unlocked,669.0,622,.,fair,iPhone 7,256,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-White-Verizon-Smartphone/453848079
",Apple iPhone 4 - 8GB - White (Verizon) Smartphone,Verizon,71.15,623,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-White-Sprint-Smartphone-MD200LLA/517722556
",Apple iPhone 4 - 8GB - White (Sprint) Smartphone MD200LLA,Sprint,42.25,624,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/-iPhone-6-16GB-A1549-UNLOCKED-LTE-Gold-30-Days-Warranty-Excellent-condition-/530077090
",â iPhone 6 16GB A1549 UNLOCKED LTE Gold 30 Days Warranty Excellent condition â,Unlocked,235.45,625,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-Unlocked-GSM-Phone-128-GB-US-Version-Silver-/516420807
",Apple iPhone 7 Unlocked GSM Phone 128 GB - US Version (Silver),Unlocked,789.95,626,.,good,iPhone 7,128,
Apple,"https://www.bonanza.com/listings/I-Phone-6-64GB-Space-Gray-No-Phone-Box-Only/503612050
",iPhone 6 64GB - Space Gray NO PHONE BOX ONLY,Unlocked,11.87,627,.,fair,iPhone 6S,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Silver-Straight-Talk-Smartphone/517613686
",Apple iPhone 5s - 16GB - Silver (Straight Talk) Smartphone,Unlocked,108.88,628,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-Iphone-4-MD126LL-A-At-T-8GB-Black-Smartphone-Bundle/456884866
",APPLE IPHONE 4 (MD126LL/A) AT&T 8GB BLACK SMARTPHONE BUNDLE,AT&T,49.99,629,.,fair,iPhone 4,8,"Case, Screen Protector(s)"
Apple,"https://www.bonanza.com/listings/LOCKED-Apple-iPhone-5c-8GB-Blue-Verizon-Smartphone/485959766
",LOCKED Apple iPhone 5c - 8GB - Blue (Verizon) Smartphone,Verizon,93.5,630,.,fair,iPhone 5C,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6s-Plus-128GB-Rose-Gold-AT-T-Unlocked-Smartphone/520609860
","Apple iPhone 6s Plus, 128GB, Rose Gold, AT&T/Unlocked, Smartphone",Unlocked,406.34,631,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/-I-Phone-6-16GB-A1549-MG3A2CL-A-Unlocked-Lte-Aws-Gray-30-Days-Warranty-/530077322
",â iPhone 6 16GB A1549 MG3A2CL/A UNLOCKED LTE AWS Gray 30 Days Warranty â,Unlocked,235.45,632,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5-16GB-Black-Slate-Unlocked-Smartphone/517722509
",Apple iPhone 5 - 16GB - Black & Slate Unlocked Smartphone,Unlocked,120.74,633,.,fair,iPhone 5,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-Used-White-Smartphone-A1387-Locked/456266226
",Apple iPhone 4s - Used White Smartphone A1387 Locked,Unlocked,39.95,634,.,poor,iPhone 4S,16.0,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-64GB-Silver-Unlocked-Smartphone/513390282
",Apple iPhone 6 - 64GB - Silver (Unlocked) Smartphone,Unlocked,350.0,635,.,fair,iPhone 6,64,
Apple,"https://www.bonanza.com/listings/Lot-of-5pcs-Apple-iPhone-4s-Verizon-16GB-Smartphone-Clean-IMEI-Functional/455378246
",Lot of 5pcs Apple iPhone 4s Verizon 16GB Smartphone Clean IMEI Functional,Verizon,365.0,636,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-6-Plus-Silver-16-Gb-Factory-Unlocked-Smartphone-Us-Seller/509484576
",APPLE iPhone 6 Plus (Silver) 16 gb FACTORY UNLOCKED SMARTPHONE US SELLER,Unlocked,275.83,637,.,fair,iPhone 6 Plus,16,
Apple,"https://www.bonanza.com/listings/Gold-Apple-Iphone-6S-16GB-At-T-Cricket-Straight-Talk-NET10-Good-2985/514127290
",GOLD APPLE IPHONE 6S 16GB AT&T CRICKET STRAIGHT TALK NET10 GOOD 2985,AT&T,230.0,638,.,fair,iPhone 6S,16,
Apple,"https://www.bonanza.com/listings/Apple-iphone-6-Plus-16GB-Unlocked-4G-LTE-Gold-US-Seller-Fast-Free-Shipping/509484574
",Apple iphone 6 Plus 16GB Unlocked 4G LTE Gold US Seller Fast Free Shipping,Unlocked,280.5,639,.,fair,iPhone 6 Plus,16,"Adapter, Cable"
Apple,"https://www.bonanza.com/listings/Lot-of-5pcs-Apple-iPhone-4s-AT-T-16GB-Smartphone-Clean-IMEI-Functional/511005007
",Lot of 5pcs Apple iPhone 4s AT&T 16GB Smartphone Clean IMEI Functional,AT&T,365.0,640,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4S-8GB-Verizon-Smartphone-Cell-Phone/371409656
",Apple iPhone 4S-8GB (Verizon)Smartphone Cell Phone,Verizon,76.2,641,.,fair,iPhone 4S,8.0,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-7-Empty-Box-128GB-Gold-No-Phone-/482024407
",Apple iPhone 7 EMPTY BOX -128GB Gold - NO PHONE!,Unlocked,11.87,642,.,fair,iPhone 7 Plus,128,
Apple,"https://www.bonanza.com/listings/Lot-of-5pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379460
",Lot of 5pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,365.0,643,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-Iphone-6S-Plus-128GB-Sprint-Space-Gray-Great-9-10-2849/518741287
",APPLE IPHONE 6S PLUS 128GB SPRINT SPACE GRAY GREAT 9/10 2849,Sprint,400.0,644,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-5s-16GB-A1533-UNLOCKED-LTE-Silver-Warranty-All-Carriers-Canada/522914802
",â Apple iPhone 5s 16GB A1533 UNLOCKED LTE Silver Warranty All Carriers Canada,Unlocked,131.71,645,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-Verizon-8GB-16GB-Smartphone-Black-White-Clean-IMEI-Apple-Free/511004999
",Apple iPhone 4s Verizon 8GB 16GB Smartphone Black White - Clean IMEI Apple Free,Verizon,77.25,646,.,fair,iPhone 4S,8,"Phone Only, No Other Accessories"
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Silver-Factory-Unlocked-Smartphone/482567910
",Apple iPhone 5s - 16GB - Silver (Factory Unlocked) Smartphone,Unlocked,123.29,647,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Gold-Apple-Iphone-6S-Plus-128GB-Sprint-Ting-Straight-Talk-Flash-Ring-Plus-2846/518729767
",GOLD APPLE IPHONE 6S PLUS 128GB SPRINT TING STRAIGHT TALK FLASH RING PLUS 2846,Sprint,405.0,648,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/Iphone-6s-plus-16gb-white-T-mobile-plus-original-charger/524157548
",Iphone 6s plus 16gb white T mobile plus original charger,Unlocked,280.11,649,.,fair,iPhone 6S Plus,16,
Apple,"https://www.bonanza.com/listings/Gold-Apple-Iphone-6S-Plus-128GB-Sprint-Ting-Straight-Talk-Flash-Ring-Plus-2847/518741212
",GOLD APPLE IPHONE 6S PLUS 128GB SPRINT TING STRAIGHT TALK FLASH RING PLUS 2847,Sprint,415.0,650,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/Lot-of-5pcs-Apple-iPhone-4s-Sprint-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379464
",Lot of 5pcs Apple iPhone 4s Sprint 16GB / 8GB Smartphone Clean IMEI Functional,Sprint,335.0,651,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-Iphone-6S-Plus-128GB-Sprint-Rose-Gold-Good-Condition-2851/518746229
",APPLE IPHONE 6S PLUS 128GB SPRINT ROSE GOLD - GOOD CONDITION - 2851,Sprint,405.0,652,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/Lot-of-5pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379449
",Lot of 5pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,365.0,653,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-10pcs-Apple-iPhone-4s-Verizon-16GB-Smartphone-Clean-IMEI-Functional/455378248
",Lot of 10pcs Apple iPhone 4s Verizon 16GB Smartphone Clean IMEI Functional,Verizon,820.0,654,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-16GB-Space-Gray-Verizon-Smartphone/497973621
",Apple iPhone 6 - 16GB - Space Gray (Verizon) Smartphone,Verizon,299.99,655,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/I-Phone-6s-Silver-64GB-Box-Only-Includes-Plastic-Insert-Free-Shipping/515111774
",iPhone 6s Silver 64GB BOX ONLY â¢ Includes Plastic Insert â¢ FREE SHIPPING,Unlocked,18.65,656,.,fair,iPhone 6S,64,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-6S-128GB-Lte-Gold-A1687-Bell-Virgin-30-Days-Warranty-MKVP2LL-A/507102016
",Apple iPhone 6S 128GB LTE GOLD A1687 Bell Virgin 30 Days Warranty MKVP2LL/A,Unlocked,409.61,657,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/Very-Near-Mint-Gold-Sprint-64gb-Iphone-6-More-/497596705
",Very Near Mint Gold Sprint 64gb Iphone 6+ & More!!,Sprint,344.99,658,.,fair,iPhone 6 Plus,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6s-Plus-16GB-Space-Gray-Unlocked-Smartphone/490944983
",Apple iPhone 6s Plus - 16GB - Space Gray (Unlocked) Smartphone,Unlocked,339.15,659,.,fair,iPhone 6S Plus,16,
Apple,"https://www.bonanza.com/listings/Lot-of-15pcs-Apple-iPhone-4s-Verizon-16GB-Smartphone-Clean-IMEI-Functional/455378243
",Lot of 15pcs Apple iPhone 4s Verizon 16GB Smartphone Clean IMEI Functional,Verizon,1180.0,660,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-6-16GB-A1549-Silver-Telus-Koodo-Smartphone-Warranty-MG3C2CL/507102013
",â Apple iPhone 6 - 16GB - A1549 Silver Telus Koodo Smartphone Warranty MG3C2CL,Unlocked,208.49,661,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Lot-of-10pcs-Apple-iPhone-4-Sprint-8GB-16GB-Smartphone-Clean-IMEI-Apple-Free/455406365
",Lot of 10pcs - Apple iPhone 4 Sprint 8GB / 16GB Smartphone Clean IMEI Apple Free,Sprint,675.0,662,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Lot-of-10pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379465
",Lot of 10pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,720.0,663,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-plus-16GB-A1533-MG9P2CL-LTE-Silver-Unlocked-Smartphone-Warranty/521819155
",Apple iPhone 6 plus 16GB A1533 MG9P2CL LTE Silver Unlocked Smartphone Warranty,Unlocked,294.74,664,.,fair,iPhone 6 Plus,16,
Apple,"https://www.bonanza.com/listings/Lot-of-10pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379456
",Lot of 10pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,720.0,665,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-plus-16GB-A1522-MG9N2CL-Silver-Bell-Virgin-Smartphone-Warranty/507102036
",Apple iPhone 6 plus 16GB A1522 MG9N2CL Silver Bell Virgin Smartphone Warranty,Unlocked,274.31,666,.,fair,iPhone 6 Plus,16,
Apple,"https://www.bonanza.com/listings/Unlocked-Iphone-6S-16GB-At-T-Verizon-T-MOBILE-Straight-Talk-NET10-Good-2976/514121455
",UNLOCKED IPHONE 6S 16GB AT&T VERIZON T-MOBILE STRAIGHT TALK NET10 GOOD 2976,Unlocked,255.0,667,.,fair,iPhone 6S,16,
Apple,"https://www.bonanza.com/listings/Lot-of-15pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379457
",Lot of 15pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,1080.0,668,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-20pcs-Apple-iPhone-4s-AT-T-16GB-Smartphone-Clean-IMEI-Functional/455378247
",Lot of 20pcs Apple iPhone 4s AT&T 16GB Smartphone Clean IMEI Functional,AT&T,1520.0,669,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Solar-Panel-Apple-iPhone-6-16GB-Space-Gray-Unlocked-Smartphone-Excellent-Clean/472972240
",Solar Panel Apple iPhone 6 16GB Space Gray (Unlocked) Smartphone Excellent Clean,Unlocked,233.71,670,.,fair,iPhone 6,16,"Adapter, Cable"
Apple,"https://www.bonanza.com/listings/Sprint-Apple-Iphone-Se-64GB-A1723-Rose-Gold-Good-8-10-2859/521946534
",SPRINT APPLE IPHONE SE 64GB A1723 ROSE GOLD GOOD 8/10 - 2859,Sprint,205.0,671,.,fair,iPhone SE,64,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-6-16GB-A1549-Gray-FREE-UNLOCK-Telus-Smartphone-Warranty/507102037
",â Apple iPhone 6 - 16GB - A1549 Gray FREE UNLOCK Telus Smartphone Warranty,Unlocked,200.75,672,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Lot-of-15pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379454
",Lot of 15pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,1080.0,673,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Iphone-5s/477415997
",Iphone 5s,Unlocked,90.0,674,.,fair,iPhone 5S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-20pcs-Apple-iPhone-4s-Verizon-16GB-Smartphone-Clean-IMEI-Functional/455378252
",Lot of 20pcs Apple iPhone 4s Verizon 16GB Smartphone Clean IMEI Functional,Verizon,1520.0,675,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-plus-16GB-A1533-LTE-AWS-Gray-Unlocked-Smartphone-30-Days-Warranty/507102034
",Apple iPhone 6 plus 16GB A1533 LTE AWS Gray Unlocked Smartphone 30 Days Warranty,Unlocked,378.67,676,.,fair,iPhone 6 Plus,16,
Apple,"https://www.bonanza.com/listings/Lot-of-20pcs-Apple-iPhone-4-Sprint-8GB-16GB-Smartphone-Clean-IMEI-Apple-Free/455406300
",Lot of 20pcs - Apple iPhone 4 Sprint 8GB / 16GB Smartphone Clean IMEI Apple Free,Sprint,1345.0,677,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Iphone-7-Jetblack-128-MB-Black/518509999
",Iphone 7 Jetblack 128 MB Black,Unlocked,399.55,678,.,fair,iPhone 7,128,
Apple,"https://www.bonanza.com/listings/Lot-of-20pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379461
",Lot of 20pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,1420.0,679,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-6-16GB-A1549-Gold-Bell-Virgin-Warranty-MG3D2CL-A-Warranty/519654552
",â Apple iPhone 6 - 16GB A1549 Gold Bell Virgin Warranty MG3D2CL/A Warranty,Unlocked,208.08,680,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Lot-of-20pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379453
",Lot of 20pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,1420.0,681,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-6-16GB-A1549-Silver-Bell-Virgin-Warranty-MG3C2CL-A-Warranty/509933695
",â Apple iPhone 6 - 16GB A1549 Silver Bell Virgin Warranty MG3C2CL/A Warranty,Unlocked,200.08,682,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Lot-of-30pcs-Apple-iPhone-4-Sprint-8GB-16GB-Smartphone-Clean-IMEI-Apple-Free/455406249
",Lot of 30pcs - Apple iPhone 4 Sprint 8GB / 16GB Smartphone Clean IMEI Apple Free,Sprint,1850.0,683,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Jump-to-it-with-a-Very-Good-32gb-Cricket-Iphone-7plus-More-/521261828
",Jump to it with a Very Good 32gb Cricket Iphone 7plus & More!!,Unlocked,534.99,684,.,fair,iPhone 7 Plus,32,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-plus-16GB-A1533-MG9P2CL-LTE-AWS-Gold-Unlocked-Smartphone-Warranty/519585467
",Apple iPhone 6 plus 16GB A1533 MG9P2CL LTE AWS Gold Unlocked Smartphone Warranty,Unlocked,280.12,685,.,fair,iPhone 6,16,
Apple,"https://www.bonanza.com/listings/Lot-of-30pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379467
",Lot of 30pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,2100.0,686,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/-Apple-iPhone-5s-16GB-A1533-UNLOCKED-LTE-AWS-Gray-Warranty-All-Carriers-Canada/513843068
",â Apple iPhone 5s 16GB A1533 UNLOCKED LTE AWS Gray Warranty All Carriers Canada,Unlocked,136.5,687,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Lot-of-30pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379447
",Lot of 30pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,2100.0,688,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-50pcs-Apple-iPhone-4s-AT-T-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379459
",Lot of 50pcs Apple iPhone 4s AT&T 16GB / 8GB Smartphone Clean IMEI Functional,AT&T,3450.0,689,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-50pcs-Apple-iPhone-4s-Verizon-16GB-8GB-Smartphone-Clean-IMEI-Functional/455379458
",Lot of 50pcs Apple iPhone 4s Verizon 16GB / 8GB Smartphone Clean IMEI Functional,Verizon,3450.0,690,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Lot-of-30pcs-Apple-iPhone-4s-AT-T-UNLOCKED-8GB-Smartphone-Clean-IMEI-Functional/455379463
",Lot of 30pcs Apple iPhone 4s AT&T UNLOCKED 8GB Smartphone Clean IMEI Functional,Unlocked,2340.0,691,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Unlocked-Apple-Iphone-6S-Plus-128GB-Verizon-At-T-Straight-Talk-T-MOBILE-2844/518724822
",UNLOCKED APPLE IPHONE 6S PLUS 128GB VERIZON AT&T STRAIGHT TALK T-MOBILE 2844,Unlocked,420.0,692,.,fair,iPhone 6S Plus,128,
