Price,Mobile OS,Title,Memory,Carrier,Brand,Condition,Model,Description,,,,,,
,,,,,,,,our store hour : 10:00 am to 9:00 pm Monday to Sunday,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text,,,,,,
,,,,,,,,"Samsung galaxy s7 edge T-mobile , metro pcs.",,,,,,
,,,,,,,,phone is in perfect condition and everything works perfect.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address: 12504 vanowen st north hollywood,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call /text,,,,,,
,,,,,,,,"I just upgraded my phone to an iPhone 8, so now selling this iPhone 6!",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"This Space Gray iPhone 6 looks great with no dents, and only a few tiny scratches/chips on the body. The glass was covered by a glass screen protector and case throughout its life so the screen looks like new (never replaced). Battery holds charge well.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The only issue is the Siri microphone doesn't work for some reason. But Siri still works if you use a headset with an external microphone! If you don't plan to use Siri, this phone is for you!",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Includes:,,,,,,
,,,,,,,,iPhone (no SIM),,,,,,
,,,,,,,,Original Box,,,,,,
,,,,,,,,USB-Lightning Cord (no charging block),,,,,,
,,,,,,,,2 protective cases,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Everything has been erased and Find my iPhone has been disabled. Clean IMEI, no iCloud lock!",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Cash only, meet near USC campus or on the west side",,,,,,
,,,,,,,,samsung galaxy note edge t-mobile metro pcs,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone is in perfect condition and everything works fine.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address : 12504 vanowen st north hollywood,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text,,,,,,
,,,,,,,,"Samsung galaxy s7 edge T-mobile , metro pcs.",,,,,,
,,,,,,,,phone is in perfect condition and everything works perfect.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address: 12504 vanowen st north hollywood,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call /text,,,,,,
,,,,,,,,"Samsung galaxy s5 unlocked T-mobile , metro pcs at&t",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone is in perfect condition and everything works fine.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address  :12504 vanowen st north hollywood,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text,,,,,,
,,,,,,,,samsung galaxy note 4 unlocked .,,,,,,
,,,,,,,,"you can use it with T-mobile, metro pcs, at&t.",,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address: 12504 vanowen st north hollywood,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text us,,,,,,
,,,,,,,,I have a great condition iPhone 6 Plus 16gig with privacy screen protector and case. I still have the original box it came in with the charger and headphones. It is still active and I'm currently using it everyday. Selling because I'm going with AT&T,,,,,,
,,,,,,,,These still sell on the website for $549,,,,,,
,,,,,,,,$300 cash,,,,,,
,,,,,,,,661/305/six057,,,,,,
,,,,,,,,samsung galaxy s5 white T-mobile metro pcs,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone is in perfect condition and everything works fine,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,it has 30 days warranty,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address  : 12504 vanowen st north hollywood,,,,,,
,,,,,,,,"I'm selling my Leeco Le Pro 3 in mint condition. It doesn't have any scratches since I used the Phone protector, I also still have the screen protector and has no scratches. It still has line with Simple Mobile that has unlimited everything. It can work with Metro PCS, T- mobile, Simple Mobile, any GSM network.  I payed $50 for simple mobile unlimited. I got a new phone so I'm letting this one go. It is an amazing phone for this price considering the specs it has.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,1080p Display,,,,,,
,,,,,,,,4k camera video,,,,,,
,,,,,,,,Snapdragon 821,,,,,,
,,,,,,,,4GB of RAM,,,,,,
,,,,,,,,4000 MAH Battery,,,,,,
,,,,,,,,64GB,,,,,,
,,,,,,,,4G LTE,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It comes with the Phone, Original Box, Charger, Armored case, and Original case. The earbuds it came with are not included. I can meet up with you in Downey.",,,,,,
,,,,,,,,Samsung galaxy note 4 T-mobile metro pcs white,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone is in perfect condition and everything works fine ..,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,it has 30 days warranty,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address  :12504 vanowen st north hollywood,,,,,,
,,,,,,,,samsung galaxy s6 edge unlocked T-mobile metro pcs cricket at&t,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone is in perfect condition and everything works fine,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,phone comes with usb and charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,it has 30 days warranty !!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,call or text,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,our address  :12504 vanowen st north hollywood,,,,,,
,,,,,,,,it from my note 8.,,,,,,
,,,,,,,,iPhone X 64 GB $1400,,,,,,
,,,,,,,,iPhone X 256 GB $1600,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,OBO,,,,,,
,,,,,,,,Space Gray,,,,,,
,,,,,,,,Both Unlocked,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Available on 11/3. Cash only,,,,,,
,,,,,,,,I have one confirmed iPhone X coming on Nov 3,,,,,,
,,,,,,,,Why wait in line for an iPhone!,,,,,,
,,,,,,,,"Now cleaning all blacklisted IMEI's for TMobile, Verizon, and ATT.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Depending on the carrier, the cleaning will take 6 hours to 3 days.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Full refund if cleaning is not successful.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Call or Text Eric with any questions.,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,Brand new Iphone X  64gb will be available on 11/3. Avoid long line and long wait. You can become the first person to have this phone on release day. Perfect as a gift to your love one.,,,,,,
,,,,,,,,Selling my like new in mint condition iPhone 7 Plus 128GB.,,,,,,
,,,,,,,,It's unlocked,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Getting the new iPhone 8!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,text only,,,,,,
,,,,,,,,GOLD iPhone 6s Plus in perfect condition!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,-64GB,,,,,,
,,,,,,,,-T-Mobile,,,,,,
,,,,,,,,-NO damage,,,,,,
,,,,,,,,-Works great and is less than a year old.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Throwing in brand new HEADPHONES, Unopened CHARGER AND 4 PHONE CASES, including Tech21.",,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,Have an iphone x silver 256gb sealed in box for sale. Text 2135909triple one to arrange pick up.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Just got shipping confirmation. Its on the way now!!!!,,,,,,
,,,,,,,,No offers no lowballls 1500 cash in hand,,,,,,
,,,,,,,,"I have an unopened black galaxy note 8 for t-mobile, the device can be unlocked. $750 CASH ONLY!! , no western union, no PayPal, no Venmo. Local people only.",,,,,,
,,,,,,,,"iPhone 6 White, excellent condition 16GB Verizon $225",,,,,,
,,,,,,,,Call/text if interested,,,,,,
,,,,,,,,iPhone 6 Plus,,,,,,
,,,,,,,,64 GB,,,,,,
,,,,,,,,Cracked Screen,,,,,,
,,,,,,,,"Not unlocked but if needed to I will, original carrier AT&T",,,,,,
,,,,,,,,300 OBO,,,,,,
,,,,,,,,I am selling my iphone in good condition with 11 months of AppleCare+ still on it. It's a TMobile and I have a first generation applewatch that is about 6 months old that I am selling as well. $600 OBO!,,,,,,
,,,,,,,,"iPhone 6s Plus 64GB, Rose Gold, excellent condition, everything works. Clean IMEI and no iCloud lock. Originally with AT&T, but now unlocked so it works with all carriers such as T-Mobile, Cricket, etc. Comes with box, charger, headphones, and cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Will meet at a local Starbucks. Cash only, no PayPal or scams or shipping.",,,,,,
,,,,,,,,"If this ad is up, the phone is still for sale.",,,,,,
,,,,,,,,"Used but in Perfect condition 10/10 no scratches.. Galaxy s6 Gold color,  Internationally and domestically unlocked  fully paid off and clean Esn. Originally purchased phone threw Sprint but later used with ATT. Can be used with GSM and CDMA carriers.  Oem charger, cable  Includes 2 original Spigen cases.    PRICE: 280 OBO  323 435 two883",,,,,,
,,,,,,,,Brand new sealed never opened AT&T,,,,,,
,,,,,,,,Gold Apple iPhone 8 plus 64GB,,,,,,
,,,,,,,,Asking 680$,,,,,,
,,,,,,,,Cash only no trades,,,,,,
,,,,,,,,WILL NOT SHIP LOCAL PICKUP ONLY,,,,,,
,,,,,,,,if you have any questions feel free to contact me,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Chris,,,,,,
,,,,,,,,Brand new sealed never opened AT&T,,,,,,
,,,,,,,,Gold Apple iPhone 8 plus 64GB,,,,,,
,,,,,,,,Asking 670$,,,,,,
,,,,,,,,Cash only no trades,,,,,,
,,,,,,,,WILL NOT SHIP LOCAL PICKUP ONLY,,,,,,
,,,,,,,,if you have any questions feel free to contact me,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Chris,,,,,,
,,,,,,,,Brand new sealed never opened AT&T,,,,,,
,,,,,,,,Gold Apple iPhone 8 plus 64GB,,,,,,
,,,,,,,,Asking 670$,,,,,,
,,,,,,,,Cash only no trades,,,,,,
,,,,,,,,WILL NOT SHIP LOCAL PICKUP ONLY,,,,,,
,,,,,,,,if you have any questions feel free to contact me,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Chris,,,,,,
,,,,,,,,Samsung Galaxy Note 5,,,,,,
,,,,,,,,  For T-Mobile/Metro Pcs,,,,,,
,,,,,,,,  Been factory reset,,,,,,
,,,,,,,,  32 GB,,,,,,
,,,,,,,,  Asking $285,,,,,,
,,,,,,,,  Clean Phone,,,,,,
,,,,,,,,  Everything works,,,,,,
,,,,,,,,  Excellent condition•À_•À__•À_•À___•À_•À__•À_•À___,,,,,,
,,,,,,,,Always been in a case and screen protector.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Say mention ""Note 5"" when you text or call anytime at",,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,. Thank you,,,,,,
,,,,,,,,mobile OS: apple iOS,,,,,,
,,,,,,,,i phone 4 very good condition,,,,,,
,,,,,,,,we can meet at Sprint.,,,,,,
,,,,,,,,call @,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,Apple,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,iPhone 5s,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,16 GB,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Black/Space Grey,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,BRAND NEW,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"All original packaging and accessories including: Apple iPhone Headphones, Apple USB Charging Cable, Apple AC Charging Adapter, User Guide, and SIM Card Tool.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Apple One (1) Year Limited Warranty.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"iPhone 5s has been factory unlocked and will work on any compatible networks including all GSM carriers such as AT&T, T-Mobile, cricket, SIMple Mobile, MetroPCS, etc.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Clean IMEI and ready for activation.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Text, email, or call. Anytime is OK, will respond promptly.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,$185 cash only.,,,,,,
,,,,,,,,For sale iPhone SE Rose Gold,,,,,,
,,,,,,,,Works perfectly ready to activate,,,,,,
,,,,,,,,for any carrier.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,O.B.O,,,,,,
,,,,,,,,Samsung Galaxy S5 Sprint (Excellent condition).,,,,,,
,,,,,,,,The phone is in great condition.,,,,,,
,,,,,,,,"Please call/text 310-897-027five. $150 cash, Pick the phone in Torrance.",,,,,,
,,,,,,,,"I'm selling a brand new, never used Samsung j3 eclipse smart phone.",,,,,,
,,,,,,,,This phone was purchased as a gift on Aug 3rd for $168. The phone was never used and I'd like to get what I can back from it.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I have the original dated receipt, box and charging accessories.",,,,,,
,,,,,,,,A great deal on a new smart phone.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Serious only please.,,,,,,
,,,,,,,,"I have an iPhone 6 64gb Gold colored for AT&T for sale. It is in excellent condition with very few minor scratches. It runs great and still has excellent battery life. The best thing is this model has a headphone jack! This is for sale in person cash only. I'm located in Culver City, you can pick up from me or I may come to you in the right situation. This is for the handset only no accessories are included.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,IN PERSON CASH ONLY,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,apple android iphone galaxy note att tmobile metropcs t-mobile google safari smartphone phone cell discount app,,,,,,
,,,,,,,,"MINT LG V20 (Sprint, 64 gb)",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Excellent condition.,,,,,,
,,,,,,,,"Includes retail box, USB Type C cable and wall charger.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price: $275. Cash only. No trades.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,," (SCV, SFV)",,,,,,
,,,,,,,,"Brand New iPhone 6 Space Grey 64GB. Never used, never activated, Unlocked, emei clean and not iCloud lock. Box and accessories original.",,,,,,
,,,,,,,,Verizon or any carrier.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,$450 or make reasonable offer.,,,,,,
,,,,,,,,Hi. I am selling my iphone 6.,,,,,,
,,,,,,,,It is 64gb model. It is gold.,,,,,,
,,,,,,,,It is originally for verizon and can be used on any gsm network. It is unlocked.,,,,,,
,,,,,,,,It has a clean esn.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Cons: the camera lense looks blurry sometimes.,,,,,,
,,,,,,,,The battery may need to be replaced soon. Charge only last maybe 8 hours while using the phone..,,,,,,
,,,,,,,,The is normal wear and tear on the sides.,,,,,,
,,,,,,,,Only the phone is included. No charger.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,It is not icloud locked and it is ready to be activated.,,,,,,
,,,,,,,,Asking $180. No low ballers,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Thank you.,,,,,,
,,,,,,,,Samsung Galaxy Note 5,,,,,,
,,,,,,,,"model #SM-N920P (Sprint, 32gb)",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Excellent, ""like new condition"". Includes tempered glass screen protector (installed).",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price: $260. Cash only. No trades.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, (Santa Clarita),,,,,,
,,,,,,,,MINT LG G4 (32 gb),,,,,,
,,,,,,,,model #H810,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Excellent, ""like new condition.",,,,,,
,,,,,,,,"Includes black leather and plastic rear case, micro USB cable and wall charger.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"This is the AT&T model #H810, but it's now unlocked and ready for use with T-Mobile or any other compatible GSM carrier.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price: $160. Cash only.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,," (SCV, SFV)",,,,,,
,,,,,,,,T-mobile iPhone 5s 16gb.,,,,,,
,,,,,,,,Some light damage from general use but in good condition. See pics.,,,,,,
,,,,,,,,The silent switch is a little sticky to move but works. Just needs a clean.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Clean ESN ready to activate.,,,,,,
,,,,,,,,Locked to T-mobile. Model A1453.,,,,,,
,,,,,,,,Fix your iPhone in only minutes with the best quality parts offered and you will receive a warranty with every service most repairs take only 10 to 20 minutes and come with a 30 day warranty prices start at $45 for the iPhone 5 and go up from there depending on the model and the condition of your LCD,,,,,,
,,,,,,,,Call or text,,,,,,
,,,,,,,,31O 4one8-O4six3,,,,,,
,,,,,,,,best prices in town or well match it. Don't compromise price for quality and craftsmanship!,,,,,,
,,,,,,,,Call or text,,,,,,
,,,,,,,,31O 4one8 O4six3,,,,,,
,,,,,,,,We repair all phones from iPhone to galaxy and LG. IPhones start at 45 for the iPhone 5 series and go up from there. Call and or text for price.,,,,,,
,,,,,,,,3oneO 4one8 O463,,,,,,
,,,,,,,,"works wells, ATT phone",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,text or call,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,only $140,,,,,,
,,,,,,,,Unlocked Apple iPhone 5S,,,,,,
,,,,,,,,model #A1533 (16 gb),,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Excellent condition.,,,,,,
,,,,,,,,Compatible with AT&T or any other GSM carrier. Will NOT work with Verizon or Sprint.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price: $140. Cash only. No trades.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, (Santa Clarita),,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Misc: metro pcs, straight talk, mint sim, cricket",,,,,,
,,,,,,,,"works wells, ATT phone",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,text or call,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,only $140,,,,,,
,,,,,,,,iPhone 6 for sale only used a few months.,,,,,,
,,,,,,,,Up for sale is a Samsung Galaxy S4 recently repaired LCD. Looks brand new from the front. The original company is Verizon but it is unlocked. Comes with charger and protective case,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Open to trades, or cash I do not accept PayPal or money orders",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I'm interested in trading form a maybe, Apple iPhone 5, or Canon camera or lens.",,,,,,
,,,,,,,,If you're interested please contact me at,,,,,,
,,,,,,,,Selling my brand new IPhone 7 Plus GOLD 128GB tons of memory .. currently on the Tmobile network can also be used for metro pcs ! SIM card ready .. purchase comes with black case as seen in picture ! Call or text me if you'd like to meet thanks,,,,,,
,,,,,,,,Perfect condition iPhone 6 s gold and white asking 300 dollars... works with sprint only it is not unlocked ...64 gig,,,,,,
,,,,,,,,Brand new Thule iPhone 6plus / 6S case.,,,,,,
,,,,,,,,Brand new really good condition. Make me an offer . 50$,,,,,,
,,,,,,,,Excellent Condition iPhone 6 plus Black AT&T,,,,,,
,,,,,,,,Got the new iphone X for sale! got a hookup at Apple who got me a great deal on it so im trying to flip it.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Looking for $600 64gb in White!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Call or text for quick response.  THIS WILL GO FAST SO CALL FOR IMMEDIATE RESPONSE OR TEXT,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Thanks,",,,,,,
,,,,,,,,Lorne,,,,,,
,,,,,,,,Like new,,,,,,
,,,,,,,,Newly refurbished white iphone 6 plus with 16gb T mobile. Works like new. No scratches/dents. Was sold the wrong phone and now the store manager wont accept a return. I need at least 64 gbs so Im willing to consider a trade in otherwise $400.,,,,,,
,,,,,,,,Selling my brand new IPhone 7 Plus GOLD 128GB tons of memory .. currently on the Tmobile network can also be used for metro pcs ! SIM card ready .. purchase comes with black case as seen in picture ! Call or text me if you'd like to meet thanks,,,,,,
,,,,,,,,Selling my iPhone 6 16 gb unlocked has error code when trying to update on iTunes cracked screen you can check IMEI before purchase it's clean I'm selling phone as is for 80.00 firm no less text me at,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, if your interested,,,,,,
,,,,,,,,"Galaxy note 5 from at&t, works perfectly fine, very good condition,PLEASE CHECK PHOTOS. no cracks or chip, factory reset, clean IMEI, unlocked for any company. 32 gb memory storage. Comes with new wallet leather case. Nothing els.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"PRICE IS FIRM PLEASE, NO OFFERS, CASH ONLY.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,please text me at 323 682 82 50,,,,,,
,,,,,,,,"Galaxy note 5 from at&t, works perfectly fine, very good condition,PLEASE CHECK PHOTOS. no cracks or chip, factory reset, clean IMEI, unlocked for any company. 32 gb memory storage. Comes with new wallet leather case. Nothing els.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"PRICE IS FIRM PLEASE, NO OFFERS, CASH ONLY.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,please text me at 323 682 82 50,,,,,,
,,,,,,,,"phone works perfectly fine, good shape,check photos, factory , clean IMEI. 32 gb memory storage.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"PRICE IS FIRM PLEASE, NO OFFERS, CASH ONLY.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Text,,,,,,
,,,,,,,,"I•À_•À__•À_•À___•À_•À__•À_•À___got an iPhone 7 plus from tmobile for sale, we switched to Sprint.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It has 32gb, CLEAN IMEI, No icloud lock. No issues. phone is in good condition. Has some scratches around the corners only, Works perfect. try it yourself.",,,,,,
